Provided by DonMortelli | diamondhand#5477
https://discord.com/channels/892203409418092615/892216846583988264/971418914263302224

Show Uptime Results for block  267126 : 
┌─────────┬────────────────────────────────────────┬──────────────────┬────────┬────────┬──────────────────────┬─────────────────────────────┐
│ (index) │                  name                  │ firstSignedBlock │ signed │ missed │     totalUptime      │ UptimeSinceFirstSignedBlock │
│   208   │             namdokmai.net              │       689        │  5099  │ 262025 │  1.9088513199862236  │     1.9137876029800889      │
│   209   │                Errorist                │       637        │  4825  │ 262299 │  1.8062772345427591  │     1.8105948883059961      │
│   210   │               cryptopank               │        12        │  4409  │ 262715 │  1.6505443164972071  │     1.6506184671598432      │
│   211   │               BartestneT               │      53844       │  4399  │ 262725 │  1.6468007367364967  │     2.0625468867216803      │
│   212   │                Amani88                 │       5064       │  4362  │ 262762 │  1.6329494916218683  │     1.6645043119896206      │
│   213   │               moonstake                │       2083       │  3883  │ 263241 │  1.4536320210838412  │     1.4650563497722993      │
│   214   │             Solomon_Grandy             │       1109       │  3836  │ 263288 │  1.4360371962085023  │     1.4420239460180817      │
│   215   │             Simply Staking             │        12        │  3773  │ 263351 │  1.412452643716027   │     1.4125160981161462      │
│   216   │                  C50                   │       1345       │  3682  │ 263442 │  1.3783860678935624  │      1.385361522166913      │
│   217   │               OranG3cluB               │       1161       │  3465  │ 263659 │  1.2971503870861472  │      1.302812797268793      │
│   218   │                iptrade                 │       1578       │  3433  │ 263691 │  1.285170931851874   │     1.2928080257281225      │
│   219   │               cagienode                │      46988       │  3425  │ 263699 │  1.2821760680433056  │     1.5558563796925535      │
│   220   │               NodesCrew                │       1831       │  3244  │ 263880 │  1.2144172743744477  │      1.222798943055414      │
│   221   │                 winwin                 │       1872       │  3240  │ 263884 │  1.2129198424701635  │     1.2214799511408019      │
│   222   │            Ykrotitel_kisok             │        74        │  3232  │ 263892 │  1.2099249786615953  │     1.2102602508893467      │
│   223   │                MKV.one                 │       1187       │  3101  │ 264023 │  1.1608840837962893  │      1.166065647126951      │
│   224   │                SNV_ARCH                │      45450       │  3014  │ 264110 │  1.128314939878109   │     1.3596542670768788      │
│   225   │                squirrel                │       1517       │  2948  │ 264176 │  1.1036073134574205  │     1.1099105068767012      │
│   226   │            liray-validator             │       1647       │  2894  │ 264230 │  1.0833919827495844  │     1.0901132678160443      │
│   227   │                OSATEAM                 │       1757       │  2865  │ 264259 │  1.0725356014435243  │     1.0796368802450944      │
│   228   │               Seaman1247               │      47149       │  2853  │ 264271 │  1.0680433057306717  │     1.2969655642686668      │
│   229   │               NodeWorks                │      56415       │  2707  │ 264417 │  1.0133870412243002  │     1.2847101927302582      │
│   230   │               ukrotitell               │        12        │  2580  │ 264544 │  0.9658435782632784  │     0.9658869687621673      │
│   231   │                gruberx                 │      44837       │  2554  │ 264570 │  0.9561102708854314  │     1.1489650766801478      │
│   232   │                 empati                 │      45394       │  2374  │ 264750 │  0.8887258351926446  │     1.0706715374554638      │
│   233   │                harizon                 │        13        │  2296  │ 264828 │  0.8595259130591035  │     0.8595677452444864      │
│   234   │                  wana                  │       5773       │  2166  │ 264958 │  0.8108593761698686  │     0.8287705040348037      │
│   235   │               casper-01                │       1318       │  2077  │ 265047 │  0.7775415162995463  │     0.7813969586841532      │
│   236   │                 munris                 │       4879       │  1786  │ 265338 │  0.6686033452628741  │     0.6810425365593243      │
│   237   │                Natalia                 │       1067       │  1700  │ 265424 │  0.6364085593207648  │     0.6389608241842913      │
│   238   │                salexber                │      44535       │  1585  │ 265539 │  0.5933573920725954  │     0.7120747206735283      │
│   239   │                Forbole                 │        12        │  1452  │ 265672 │  0.5435677812551474  │     0.5435922010242895      │
│   240   │               podlodkin                │       4720       │  1401  │ 265723 │  0.5244755244755245  │     0.5339095440618283      │
│   241   │                 mattsu                 │       1411       │  1365  │ 265759 │  0.510998637336967   │      0.51371216312337       │
│   242   │                 kvl38                  │        12        │  1029  │ 266095 │ 0.38521435737709825  │     0.38523166312258533     │
│   243   │                  ATW                   │      53994       │  874   │ 266250 │ 0.32718887108608735  │     0.41007835593299863     │
│   244   │                 tibido                 │       979        │  844   │ 266280 │  0.3159581318039562  │     0.3171203667173909      │
│   245   │                 Enigma                 │       4392       │  600   │ 266524 │ 0.22461478564262288  │     0.22836959334987744     │
│   246   │                 REVERS                 │       4288       │  591   │ 266533 │ 0.22124556385798355  │     0.22485504268821624     │
│   247   │                  elf                   │       1308       │  523   │ 266601 │ 0.19578922148515296  │     0.19675264092454933     │
│   248   │              arcyaakovita              │      72633       │  196   │ 266928 │ 0.07337416330992348  │     0.1007758713770817      │
│   249   │              JustStaking               │       1376       │  193   │ 266931 │ 0.07225108938171036  │     0.07262519379261556     │
│   250   │                zavor4eg                │        80        │   23   │ 267101 │ 0.008610233449633877 │    0.008612812869789249     │
│   251   │                 andots                 │    undefined     │   0    │ 267124 │          0           │             NaN             │
│   252   │               strazhnyk1               │    undefined     │   0    │ 267124 │          0           │             NaN             │
│   253   │              BlackOwlLabs              │    undefined     │   0    │ 267124 │          0           │             NaN             │
